# UPSAMPLED
time_s,ecg1,ecg2,ecg3,ppg,abp,accelx,accely,accelz,resp,cvp
2.986000,8287,8423,8327,2288,4.9406565e-324,0,4.9406565e-324,4.9406565e-324,2416.75,4.9406565e-324
2.987000,8285,8412,8318,2288,6.9533049e-310,6.9533049e-310,9.8813129e-324,6.9533049e-310,2419.625,6.9533049e-310
2.988000,8283,8401,8309,2288,6.9533049e-310,6.9533049e-310,1.1654883e-311,6.9533049e-310,2422.5,6.9533049e-310
2.989000,8278,8388,8301,2288,0,0,1.1654883e-311,6.9529314e-310,2425.375,6.9529314e-310
2.990000,8273,8375,8293,2288,0,0,0,0,2428.25,0
2.991000,8268,8361,8284,2288,-1.4498885e-231,-4.2478998e-270,-1.4539772e-231,-1.4552352e-231,2431.125,-1.4627834e-231
2.992000,8263,8347,8275,2288,4.9406565e-324,2.1219958e-314,4.9406565e-324,4.9406565e-324,2434,4.9406565e-324
2.993000,8256.5,8334.5,8269,2287.75,9.8813129e-324,1.1654889e-311,6.9533049e-310,6.9533049e-310,2436.375,9.8813129e-324
2.994000,8250,8322,8263,2287.5,1.1654883e-311,1.1660264e-311,6.9533049e-310,6.9533049e-310,2438.75,1.1654883e-311
2.995000,8244,8311,8258,2287.25,1.1654882e-311,0,0,6.9529314e-310,2441.125,0
2.996000,8238,8300,8253,2287,0,0,0,0,2443.5,0
2.997000,8232,8293,8252,2286.75,-1.450203e-231,-1.4457999e-231,-4.2737791e-270,-1.4555497e-231,2445.875,-4.2996584e-270
2.998000,8226,8286,8251,2286.5,4.9406565e-324,4.9406565e-324,2.1219958e-314,4.9406565e-324,2448.25,2.1219958e-314
2.999000,8222,8283,8252,2286.25,6.9533049e-310,9.8813129e-324,1.1654884e-311,6.9533049e-310,2450.625,1.1654884e-311
3.000000,8218,8280,8253,2286,6.9533049e-310,1.1660259e-311,1.1654886e-311,6.9533049e-310,2453,0
3.001000,8215,8278,8254,2285.375,0,0,0,6.9529314e-310,2455.375,0
3.002000,8212,8276,8255,2284.75,0,0,0,0,2457.75,0
3.003000,8210,8273,8254,2284.125,-1.4505176e-231,-4.2497484e-270,-4.2747033e-270,-1.4558642e-231,2460.125,-1.4634124e-231
3.004000,8208,8270,8253,2283.5,4.9406565e-324,8.8823183e+252,2.1219958e-314,4.9406565e-324,2462.5,4.9406565e-324
3.005000,8207,8265,8249,2282.875,9.8813129e-324,4.9406565e-324,0,9.8813129e-324,2464.875,6.9533049e-310
3.006000,8206,8260,8245,2282.25,1.1654883e-311,6.3240403e-322,1.1654885e-311,1.1654883e-311,2467.25,6.9533049e-310
3.007000,8203.5,8253.5,8241,2281.625,1.1654883e-311,2.0317034e-255,0,1.1654883e-311,2469.625,0
3.008000,8201,8247,8237,2281,0,1.1660263e-311,0,0,2472,0
3.009000,8199,8240,8232,2280.25,-4.2636122e-270,-1.4464289e-231,-1.4549207e-231,-4.2793246e-270,2474.0625,-4.3015069e-270
3.010000,8197,8233,8227,2279.5,2.1219958e-314,4.9406565e-324,4.9406565e-324,4.9406565e-324,2476.125,4.9406565e-324
3.011000,8195.5,8225.5,8221,2278.75,1.1654884e-311,9.8813129e-324,6.9533049e-310,9.8813129e-324,2478.1875,4.9406565e-324
3.012000,8194,8218,8215,2278,0,1.1660259e-311,6.9533049e-310,6.3240403e-322,2480.25,6.3240403e-322
3.013000,8193.5,8211.5,8209,2277.25,0,1.399784e-306,6.9529314e-310,2.0317034e-255,2482.3125,2.0317034e-255
3.014000,8193,8205,8203,2276.5,0,0,0,1.1654884e-311,2484.375,1.1654884e-311
3.015000,8191.5,8200.5,8200,2275.75,-1.4511466e-231,-4.2515969e-270,-1.4552352e-231,-1.4564932e-231,2486.4375,-1.4640415e-231
3.016000,8190,8196,8197,2275,4.9406565e-324,2.1219958e-314,4.9406565e-324,4.9406565e-324,2488.5,4.9406565e-324
3.017000,8189.5,8192.5,8194,2273.875,9.8813129e-324,0,6.9533049e-310,2.5640039e+269,2490.5625,6.9533049e-310
3.018000,8189,8189,8191,2272.75,1.1654883e-311,1.1660256e-311,6.9533049e-310,1.3127324e-320,2492.625,6.9533049e-310
3.019000,8188.5,8186.5,8189,2271.625,1.1654883e-311,0,6.9529314e-310,1.1654884e-311,2494.6875,6.9529314e-310
3.020000,8188,8184,8187,2270.5,0,0,0,0,2496.75,0
3.021000,8188.5,8182.5,8185,2269.375,-1.4514611e-231,-4.2525211e-270,-1.4555497e-231,-4.2811732e-270,2498.8125,-4.3033554e-270
3.022000,8189,8181,8183,2268.25,4.9406565e-324,2.1219958e-314,4.9406565e-324,2.1219958e-314,2500.875,6.953305e-310
3.023000,8188,8180,8183,2267.125,6.9531246e-310,1.1654889e-311,6.9533049e-310,1.1654884e-311,2502.9375,1.1654884e-311
3.024000,8187,8179,8183,2266,6.9531247e-310,1.1660264e-311,6.9533049e-310,0,2505,6.953305e-310
3.025000,8187,8178,8182,2264.5,6.9529314e-310,0,6.9529314e-310,0,2506.75,1.1654884e-311
3.026000,8187,8177,8181,2263,0,0,0,0,2508.5,1.1652482e-311
3.027000,8187,8176,8180,2261.5,-4.266385e-270,-4.2534454e-270,-1.4558642e-231,-4.2820974e-270,2510.25,-1.4646705e-231
3.028000,8187,8175,8179,2260,2.1219958e-314,2.1219958e-314,4.9406565e-324,2.1219958e-314,2512,4.9406565e-324
3.029000,8186,8174,8179,2258.5,1.1654884e-311,1.1660254e-311,9.8813129e-324,1.1654884e-311,2513.75,6.9533049e-310
3.030000,8185,8173,8179,2257,1.1654885e-311,0,1.1654883e-311,1.1654885e-311,2515.5,6.9533049e-310
3.031000,8184.5,8172.5,8179,2255.5,0,0,1.1654883e-311,0,2517.25,0
3.032000,8184,8172,8179,2254,0,0,0,0,2519,0
3.033000,8184,8171,8178,2252.375,-4.2673093e-270,-1.447687e-231,-4.2793246e-270,-1.4574368e-231,2520.75,-1.464985e-231
3.034000,8184,8170,8177,2250.75,2.1219958e-314,4.9406565e-324,4.9406565e-324,4.9406565e-324,2522.5,4.9406565e-324
3.035000,8184,8169,8176,2249.125,1.1654884e-311,9.8813129e-324,9.8813129e-324,6.9533049e-310,2524.25,9.8813129e-324
3.036000,8184,8168,8175,2247.5,1.1654884e-311,1.1654883e-311,6.3240403e-322,6.9533049e-310,2526,1.1654883e-311
3.037000,8183.5,8167.5,8175,2245.875,0,1.1654883e-311,2.0317034e-255,0,2527.75,1.1651907e-311
3.038000,8183,8167,8175,2244.25,0,0,1.1654884e-311,0,2529.5,0
3.039000,8182.5,8166.5,8175,2242.625,-1.4524046e-231,-1.4480015e-231,-1.4564932e-231,-1.4577513e-231,2531.25,-4.3061282e-270
3.040000,8182,8166,8175,2241,4.9406565e-324,4.335818e+21,4.9406565e-324,4.9406565e-324,2533,2.1219958e-314
3.041000,8182.5,8165.5,8174,2239.25,9.8813129e-324,2.5640039e+269,2.5640039e+269,6.9533049e-310,2534.25,1.1654884e-311
3.042000,8183,8165,8173,2237.5,1.1654883e-311,3.5898628e+160,1.3127324e-320,6.9533049e-310,2535.5,1.1654885e-311
3.043000,8182.5,8164.5,8173,2235.75,0,1.1660262e-311,1.1654884e-311,0,2536.75,0
3.044000,8182,8164,8173,2234,0,0,0,0,2538,1.1654884e-311
3.045000,8182.5,8163.5,8172,2232.25,-4.2691578e-270,-1.448316e-231,-4.2811732e-270,-1.4580658e-231,2539.25,-1.465614e-231
3.046000,8183,8163,8171,2230.5,4.9406565e-324,4.9406565e-324,2.1219958e-314,4.9406565e-324,2540.5,4.9406565e-324
3.047000,8182,8163,8172,2228.75,1.9762626e-323,1.9762626e-323,1.1654884e-311,6.9533049e-310,2541.75,6.9531246e-310
3.048000,8181,8163,8173,2227,6.3240403e-322,6.9531436e-310,0,6.9533049e-310,2543,6.9531247e-310
3.049000,8181.5,8162.5,8172,2225,2.0317034e-255,1.1654912e-311,0,0,2544.25,6.9529314e-310
3.050000,8182,8162,8171,2223,1.1654884e-311,0,0,0,2545.5,0
3.051000,8182,8162,8171,2221,-4.270082e-270,-4.2571424e-270,-4.2820974e-270,-1.4583803e-231,2546.75,-4.3079767e-270
3.052000,8182,8162,8171,2219,4.9406565e-324,2.1219958e-314,2.1219958e-314,4.9406565e-324,2548,2.1219958e-314
3.053000,8181,8162,8172,2217,4.9406565e-324,1.1654884e-311,1.1654884e-311,9.8813129e-324,2549.25,1.1654884e-311
3.054000,8180,8162,8173,2215,6.3240403e-322,0,1.1654885e-311,1.1654883e-311,2550.5,0
3.055000,8180.5,8161.5,8172,2213,2.0317034e-255,0,0,9.8813129e-324,2551.75,0
3.056000,8181,8161,8171,2211,1.1654884e-311,0,0,0,2553,0
3.057000,8181,8161,8171,2208.75,-1.4533481e-231,-4.2580667e-270,-1.4574368e-231,-4.2867187e-270,2553.875,-1.466243e-231
3.058000,8181,8161,8171,2206.5,4.9406565e-324,2.1219958e-314,4.9406565e-324,4.9406565e-324,2554.75,4.9406565e-324
3.059000,8181.5,8160.5,8170,2204.25,9.8813129e-324,1.1654884e-311,6.9533049e-310,1.9762626e-323,2555.625,3.4584595e-323
3.060000,8182,8160,8169,2202,1.1652469e-311,1.1654884e-311,6.9533049e-310,6.3240403e-322,2556.5,4.0676425e-320
3.061000,8182,8160,8169,2199.75,1.1652469e-311,0,0,2.0317034e-255,2557.375,0
3.062000,8182,8160,8169,2197.5,0,0,0,1.1654884e-311,2558.25,0
3.063000,8182,8160,8169,2195.25,-1.4536626e-231,-1.4492595e-231,-1.4577513e-231,-1.4590093e-231,2559.125,-1.4665575e-231
3.064000,8182,8160,8169,2193,4.9406565e-324,4.9406565e-324,4.9406565e-324,4.9406565e-324,2560,4.9406565e-324
3.065000,8181.5,8160.5,8170,2190.75,9.8813129e-324,6.9533049e-310,6.9533049e-310,1.9762626e-323,2560.875,6.9533049e-310
3.066000,8181,8161,8171,2188.5,1.1654883e-311,6.9533049e-310,6.9533049e-310,1.4821969e-323,2561.75,6.9533049e-310
3.067000,8181,8161,8171,2186.25,1.1654883e-311,0,0,0,2562.625,0
3.068000,8181,8161,8171,2184,0,0,0,0,2563.5,0
3.069000,8180.5,8161.5,8172,2181.75,-1.4539772e-231,-1.449574e-231,-1.4580658e-231,-1.4593238e-231,2564.375,-1.466872e-231
3.070000,8180,8162,8173,2179.5,4.9406565e-324,4.9406565e-324,4.9406565e-324,4.9406565e-324,2565.25,4.9406565e-324
3.071000,8180,8162,8173,2177.25,6.9533049e-310,6.9533049e-310,6.9533049e-310,3.4584595e-323,2566.125,9.8813129e-324
3.072000,8180,8162,8173,2175,6.9533049e-310,6.9533049e-310,6.9533049e-310,4.0676425e-320,2567,1.1654883e-311
3.073000,8180,8162,8173,2172.75,0,0,0,0,2567.5625,0
3.074000,8180,8162,8173,2170.5,0,0,0,0,2568.125,0
3.075000,8180,8162,8173,2168.25,-4.2737791e-270,-1.4498885e-231,-1.4583803e-231,-1.4596383e-231,2568.6875,-1.4671865e-231
3.076000,8180,8162,8173,2166,2.1219958e-314,4.9406565e-324,4.9406565e-324,4.9406565e-324,2569.25,4.9406565e-324
3.077000,8180.5,8162.5,8173,2163.75,1.1654884e-311,9.8813129e-324,9.8813129e-324,6.9533049e-310,2569.8125,6.9533049e-310
3.078000,8181,8163,8173,2161.5,1.1654886e-311,1.1654883e-311,1.1654883e-311,6.9533049e-310,2570.375,6.9533049e-310
3.079000,8181,8163,8173,2159.25,0,1.1654882e-311,9.8813129e-324,0,2570.9375,6.9529314e-310
3.080000,8181,8163,8173,2157,0,0,0,0,2571.5,0
3.081000,8181,8163,8173,2154.625,-4.2747033e-270,-1.450203e-231,-4.2867187e-270,-1.4599528e-231,2572.0625,-4.312598e-270
3.082000,8181,8163,8173,2152.25,2.1219958e-314,4.9406565e-324,4.9406565e-324,4.9406565e-324,2572.625,2.1219958e-314
3.083000,8180.5,8163.5,8174,2149.875,0,6.9533049e-310,1.9762626e-323,9.8813129e-324,2573.1875,0
3.084000,8180,8164,8175,2147.5,1.1654885e-311,6.9533049e-310,6.3240403e-322,1.1654883e-311,2573.75,1.1654885e-311
3.085000,8180,8164,8175,2145.125,0,0,2.0317034e-255,0,2574.3125,0
3.086000,8180,8164,8175,2142.75,0,0,1.1654884e-311,0,2574.875,0
3.087000,8180.5,8164.5,8175,2140.375,-1.4549207e-231,-1.4505176e-231,-1.4590093e-231,-4.29134e-270,2575.4375,-1.4678156e-231
3.088000,8181,8165,8175,2138,4.9406565e-324,4.9406565e-324,4.9406565e-324,2.1219958e-314,2576,4.9406565e-324
3.089000,8182,8165,8174,2135.625,6.9533049e-310,9.8813129e-324,1.9762626e-323,1.1654884e-311,2576.3125,6.9533049e-310
3.090000,8183,8165,8173,2133.25,6.9533049e-310,1.1654883e-311,1.4821969e-323,1.1654885e-311,2576.625,6.9533049e-310
3.091000,8183,8165,8173,2130.875,6.9529314e-310,1.1654883e-311,0,0,2576.9375,0
3.092000,8183,8165,8173,2128.5,0,0,0,0,2577.25,0
3.093000,8183,8165,8173,2126.125,-1.4552352e-231,-4.2636122e-270,-1.4593238e-231,-4.2922643e-270,2577.5625,-1.4681301e-231
3.094000,8183,8165,8173,2123.75,4.9406565e-324,2.1219958e-314,4.9406565e-324,4.9406565e-324,2577.875,4.9406565e-324
3.095000,8183,8165,8173,2121.375,6.9533049e-310,1.1654884e-311,3.4584595e-323,4.9406565e-324,2578.1875,6.9533049e-310
3.096000,8183,8165,8173,2119,6.9533049e-310,0,4.0676425e-320,6.3240403e-322,2578.5,6.9533049e-310
3.097000,8182.5,8165.5,8174,2116.75,6.9529314e-310,0,0,2.0317034e-255,2578.8125,0
3.098000,8182,8166,8175,2114.5,0,0,0,1.1654884e-311,2579.125,0
3.099000,8181.5,8166.5,8176,2112.25,-1.4555497e-231,-1.4511466e-231,-1.4596383e-231,-1.4608964e-231,2579.4375,-1.4684446e-231
3.100000,8181,8167,8177,2110,4.9406565e-324,4.9406565e-324,4.9406565e-324,4.9406565e-324,2579.75,4.9406565e-324
3.101000,8181.5,8167.5,8177,2107.75,6.9533049e-310,9.8813129e-324,6.9533049e-310,1.9762626e-323,2580.0625,9.8813129e-324
3.102000,8182,8168,8177,2105.5,6.9533049e-310,1.1654883e-311,6.9533049e-310,1.4821969e-323,2580.375,1.1654883e-311
3.103000,8182,8168,8177,2103.25,6.9529314e-310,1.1654883e-311,0,0,2580.6875,1.1654883e-311
3.104000,8182,8168,8177,2101,0,0,0,0,2581,0
3.105000,8183,8168,8176,2098.5,-1.4558642e-231,-1.4514611e-231,-1.4599528e-231,-4.2941128e-270,2581.1875,-4.316295e-270
3.106000,8184,8168,8175,2096,4.9406565e-324,4.9406565e-324,4.9406565e-324,4.9406565e-324,2581.375,2.1219958e-314
3.107000,8184,8168,8175,2093.5,9.8813129e-324,6.9531246e-310,9.8813129e-324,4.9406565e-324,2581.5625,1.1654884e-311
3.108000,8184,8168,8175,2091,1.1654883e-311,6.9531247e-310,1.1654883e-311,6.3240403e-322,2581.75,0
3.109000,8183.5,8168.5,8176,2088.5,1.1654883e-311,6.9529314e-310,0,2.0317034e-255,2581.9375,0
3.110000,8183,8169,8177,2086,0,0,0,1.1654884e-311,2582.125,0
3.111000,8183,8169,8177,2083.5,-4.2793246e-270,-4.266385e-270,-4.29134e-270,-4.2950371e-270,2582.3125,-1.4690736e-231
3.112000,8183,8169,8177,2081,4.9406565e-324,2.1219958e-314,2.1219958e-314,2.1219958e-314,2582.5,4.9406565e-324
3.113000,8183.5,8169.5,8177,2078.125,9.8813129e-324,1.1654884e-311,1.1654884e-311,0,2582.6875,6.9533049e-310
3.114000,8184,8170,8177,2075.25,6.3240403e-322,1.1654885e-311,1.1654885e-311,1.1654885e-311,2582.875,6.9533049e-310
3.115000,8183.5,8170.5,8178,2072.375,2.0317034e-255,0,0,0,2583.0625,0
3.116000,8183,8171,8179,2069.5,1.1654884e-311,0,0,0,2583.25,0
3.117000,8183,8171,8179,2066.625,-1.4564932e-231,-4.2673093e-270,-4.2922643e-270,-1.4618399e-231,2583.4375,-1.4693881e-231
3.118000,8183,8171,8179,2063.75,4.9406565e-324,2.1219958e-314,4.9406565e-324,4.9406565e-324,2583.625,4.9406565e-324
3.119000,8182.5,8171.5,8180,2060.875,2.5640039e+269,1.1654884e-311,4.9406565e-324,6.9533049e-310,2583.8125,6.9533049e-310
3.120000,8182,8172,8181,2058,1.3127324e-320,1.1654884e-311,6.3240403e-322,6.9533049e-310,2584,6.9533049e-310
3.121000,8182,8172,8181,2055,1.1654884e-311,0,2.0317034e-255,6.9529314e-310,2584,0
3.122000,8182,8172,8181,2052,0,0,1.1654884e-311,0,2584,0
3.123000,8183,8172,8180,2049,-4.2811732e-270,-1.4524046e-231,-1.4608964e-231,-4.2968856e-270,2584,-1.4697026e-231
3.124000,8184,8172,8179,2046,2.1219958e-314,4.9406565e-324,4.9406565e-324,2.1219958e-314,2584,4.9406565e-324
3.125000,8184,8172,8179,2043,1.1654884e-311,9.8813129e-324,1.9762626e-323,1.1654884e-311,2584,6.9533049e-310
3.126000,8184,8172,8179,2040,0,1.1654883e-311,1.4821969e-323,1.1654882e-311,2584,6.9533049e-310
3.127000,8183,8172,8180,2037,0,0,0,0,2584,0
3.128000,8182,8172,8181,2034,0,0,0,0,2584,0
3.129000,8181.5,8172.5,8182,2031.375,-4.2820974e-270,-4.2691578e-270,-4.2941128e-270,-1.4624689e-231,2584,-1.4700171e-231
3.130000,8181,8173,8183,2028.75,2.1219958e-314,4.9406565e-324,4.9406565e-324,4.9406565e-324,2584,0
3.131000,8182,8173,8182,2026.125,1.1654884e-311,1.9762626e-323,4.9406565e-324,6.9533049e-310,2584,0
3.132000,8183,8173,8181,2023.5,1.1654885e-311,6.3240403e-322,6.3240403e-322,6.9533049e-310,2584,0
3.133000,8182.5,8173.5,8182,2020.875,0,2.0317034e-255,2.0317034e-255,6.9529314e-310,2584,0
3.134000,8182,8174,8183,2018.25,0,1.1654884e-311,1.1654884e-311,0,2584,0
3.135000,8183,8174,8182,2015.625,-1.4574368e-231,-4.270082e-270,-4.2950371e-270,-1.4627834e-231,2584,-1.4703316e-231
3.136000,8184,8174,8181,2013,4.9406565e-324,4.9406565e-324,2.1219958e-314,4.9406565e-324,2584,4.9406565e-324
3.137000,8184,8174,8181,2010.875,6.9533049e-310,4.9406565e-324,0,9.8813129e-324,2583.9375,6.9531246e-310
3.138000,8184,8174,8181,2008.75,6.9533049e-310,6.3240403e-322,1.1654885e-311,1.1654883e-311,2583.875,6.9531247e-310
3.139000,8184,8174,8181,2006.625,0,2.0317034e-255,0,0,2583.8125,6.9529314e-310
3.140000,8184,8174,8181,2004.5,0,1.1654884e-311,0,0,2583.75,0
3.141000,8183,8174,8182,2002.375,-1.4577513e-231,-1.4533481e-231,-1.4618399e-231,-4.2996584e-270,2583.6875,-4.3218406e-270
3.142000,8182,8174,8183,2000.25,4.9406565e-324,4.9406565e-324,4.9406565e-324,2.1219958e-314,2583.625,4.9406565e-324
3.143000,8182,8174,8183,1998.125,6.9533049e-310,9.8813129e-324,6.9533049e-310,1.1654884e-311,2583.5625,1.9762626e-323
3.144000,8182,8174,8183,1996,6.9533049e-310,1.1652469e-311,6.9533049e-310,0,2583.5,6.3240403e-322
3.145000,8182,8174,8183,1994,0,1.1652469e-311,6.9529314e-310,0,2583.4375,2.0317034e-255
3.146000,8182,8174,8183,1992,0,0,0,0,2583.375,1.1654884e-311
3.147000,8182,8174,8183,1990,-1.4580658e-231,-1.4536626e-231,-4.2968856e-270,-1.4634124e-231,2583.3125,-1.4709607e-231
3.148000,8182,8174,8183,1988,4.9406565e-324,4.9406565e-324,2.1219958e-314,4.9406565e-324,2583.25,4.9406565e-324
3.149000,8182,8174,8183,1986,6.9533049e-310,9.8813129e-324,1.1654884e-311,6.9533049e-310,2583.1875,2.5640039e+269
3.150000,8182,8174,8183,1984,6.9533049e-310,1.1654883e-311,1.1654882e-311,6.9533049e-310,2583.125,1.3147087e-320
3.151000,8182,8174,8183,1982,0,1.1654883e-311,0,0,2583.0625,1.1654884e-311
3.152000,8182,8174,8183,1980,0,0,0,0,2583,0
3.153000,8182,8174,8183,1978.375,-1.4583803e-231,-1.4539772e-231,-1.4624689e-231,-4.3015069e-270,2582.75,-4.3236891e-270
3.154000,8182,8174,8183,1976.75,4.9406565e-324,4.9406565e-324,4.9406565e-324,4.9406565e-324,2582.5,2.1219958e-314
3.155000,8182,8174,8183,1975.125,9.8813129e-324,6.9533049e-310,6.9533049e-310,4.9406565e-324,2582.25,1.1654884e-311
3.156000,8182,8174,8183,1973.5,1.1654883e-311,6.9533049e-310,6.9533049e-310,6.3240403e-322,2582,1.1654885e-311
3.157000,8182,8174,8183,1971.875,9.8813129e-324,0,6.9529314e-310,2.0317034e-255,2581.75,0
3.158000,8182,8174,8183,1970.25,0,0,0,1.1654884e-311,2581.5,0
3.159000,8182,8174,8183,1968.625,-4.2867187e-270,-4.2737791e-270,-1.4627834e-231,-1.4640415e-231,2581.25,-1.4715897e-231
3.160000,8182,8174,8183,1967,4.9406565e-324,2.1219958e-314,4.9406565e-324,4.9406565e-324,2581,4.9406565e-324
3.161000,8181,8174,8184,1966.125,1.9762626e-323,1.1654884e-311,9.8813129e-324,6.9533049e-310,2580.75,1.9762626e-323
3.162000,8180,8174,8185,1965.25,6.3240403e-322,1.1654886e-311,1.1654883e-311,6.9533049e-310,2580.5,1.4821969e-323
3.163000,8180,8174,8185,1964.375,2.0317034e-255,0,0,6.9529314e-310,2580.25,0
3.164000,8180,8174,8185,1963.5,1.1654884e-311,0,0,0,2580,0
3.165000,8180.5,8173.5,8184,1962.625,-1.4590093e-231,-4.2747033e-270,-4.2996584e-270,-4.3033554e-270,2579.75,-1.4719042e-231
3.166000,8181,8173,8183,1961.75,4.9406565e-324,2.1219958e-314,2.1219958e-314,6.953305e-310,2579.5,6.953305e-310
3.167000,8182,8173,8182,1960.875,1.9762626e-323,0,1.1654884e-311,1.1654884e-311,2579.25,1.1654884e-311
3.168000,8183,8173,8181,1960,1.4821969e-323,1.1654885e-311,0,6.953305e-310,2579,1.1654911e-311
3.169000,8183,8173,8181,1959.5,0,0,0,1.1654884e-311,2578.25,4.9406565e-324
3.170000,8183,8173,8181,1959,0,0,0,1.1652482e-311,2577.5,0
3.171000,8182,8173,8182,1958.5,-1.4593238e-231,-1.4549207e-231,-1.4634124e-231,-1.4646705e-231,2576.75,-4.3264619e-270
3.172000,8181,8173,8183,1958,4.9406565e-324,4.9406565e-324,4.9406565e-324,4.9406565e-324,2576,2.1219958e-314
3.173000,8181.5,8172.5,8182,1957.5,3.4584595e-323,6.9533049e-310,6.9533049e-310,6.9533049e-310,2575.25,1.1654884e-311
3.174000,8182,8172,8181,1957,4.0676425e-320,6.9533049e-310,6.9533049e-310,6.9533049e-310,2574.5,1.1654912e-311
3.175000,8181,8172,8182,1956.5,0,6.9529314e-310,0,0,2573.75,0
3.176000,8180,8172,8183,1956,0,0,0,0,2573,0
3.177000,8179.5,8171.5,8183,1955.75,-1.4596383e-231,-1.4552352e-231,-4.3015069e-270,-1.464985e-231,2572.25,-4.3273861e-270
3.178000,8179,8171,8183,1955.5,4.9406565e-324,4.9406565e-324,4.9406565e-324,4.9406565e-324,2571.5,4.9406565e-324
3.179000,8178.5,8170.5,8183,1955.25,6.9533049e-310,6.9533049e-310,4.9406565e-324,9.8813129e-324,2570.75,4.9406565e-324
3.180000,8178,8170,8183,1955,6.9533049e-310,6.9533049e-310,6.3240403e-322,1.1654883e-311,2570,6.3240403e-322
3.181000,8178.5,8169.5,8182,1954.75,0,6.9529314e-310,2.0317034e-255,1.1651907e-311,2569.25,2.0317034e-255
3.182000,8179,8169,8181,1954.5,0,0,1.1654884e-311,0,2568.5,1.1654884e-311
3.183000,8179,8169,8181,1954.25,-1.4599528e-231,-1.4555497e-231,-1.4640415e-231,-4.3061282e-270,2567.75,-1.4728477e-231
3.184000,8179,8169,8181,1954,4.9406565e-324,4.9406565e-324,4.9406565e-324,2.1219958e-314,2567,4.9406565e-324
3.185000,8179.5,8168.5,8180,1954.25,9.8813129e-324,6.9533049e-310,6.9533049e-310,1.1654884e-311,2565.6875,6.9533049e-310
3.186000,8180,8168,8179,1954.5,1.1654883e-311,6.9533049e-310,6.9533049e-310,1.1654885e-311,2564.375,6.9533049e-310
3.187000,8179.5,8167.5,8179,1954.75,0,6.9529314e-310,6.9529314e-310,0,2563.0625,6.9531436e-310
3.188000,8179,8167,8179,1955,0,0,0,1.1654884e-311,2561.75,0
3.189000,8178.5,8166.5,8179,1955.25,-4.29134e-270,-1.4558642e-231,-4.3033554e-270,-1.465614e-231,2560.4375,-1.4731622e-231
3.190000,8178,8166,8179,1955.5,2.1219958e-314,4.9406565e-324,6.953305e-310,4.9406565e-324,2559.125,4.9406565e-324
3.191000,8178,8166,8179,1955.75,1.1654884e-311,9.8813129e-324,1.1654884e-311,6.9531246e-310,2557.8125,6.9533049e-310
3.192000,8178,8166,8179,1956,1.1654885e-311,1.1654883e-311,6.953305e-310,6.9531247e-310,2556.5,6.9533049e-310
3.193000,8177.5,8165.5,8179,1956.875,0,1.1654883e-311,1.1654884e-311,6.9529314e-310,2555.1875,6.9529314e-310
3.194000,8177,8165,8179,1957.75,0,0,1.1652482e-311,0,2553.875,0
3.195000,8176.5,8164.5,8179,1958.625,-4.2922643e-270,-4.2793246e-270,-1.4646705e-231,-4.3079767e-270,2552.5625,-4.3301589e-270
3.196000,8176,8164,8179,1959.5,4.9406565e-324,4.9406565e-324,4.9406565e-324,2.1219958e-314,2551.25,1.1652469e-311
3.197000,8176,8164,8179,1960.375,4.9406565e-324,9.8813129e-324,6.9533049e-310,1.1654884e-311,2549.9375,0
3.198000,8176,8164,8179,1961.25,6.3240403e-322,6.3240403e-322,6.9533049e-310,0,2548.625,0
3.199000,8176,8164,8179,1962.125,2.0317034e-255,2.0317034e-255,0,0,2547.3125,0
3.200000,8176,8164,8179,1963,1.1654884e-311,1.1654884e-311,0,0,2546,0
3.201000,8176.5,8163.5,8178,1964.25,-1.4608964e-231,-1.4564932e-231,-1.464985e-231,-1.466243e-231,2544.0625,-1.4737912e-231
3.202000,8177,8163,8177,1965.5,4.9406565e-324,4.9406565e-324,4.9406565e-324,4.9406565e-324,2542.125,4.9406565e-324
3.203000,8177,8163,8177,1966.75,1.9762626e-323,2.5640039e+269,9.8813129e-324,3.4584595e-323,2540.1875,9.8813129e-324
3.204000,8177,8163,8177,1968,1.4821969e-323,1.3127324e-320,1.1654883e-311,4.0676425e-320,2538.25,1.1654883e-311
3.205000,8177,8163,8177,1969.25,0,1.1654884e-311,1.1651907e-311,0,2536.3125,0
3.206000,8177,8163,8177,1970.5,0,0,0,0,2534.375,0
3.207000,8177.5,8162.5,8176,1971.75,-4.2941128e-270,-4.2811732e-270,-4.3061282e-270,-1.4665575e-231,2532.4375,-4.3320074e-270
3.208000,8178,8162,8175,1973,4.9406565e-324,2.1219958e-314,2.1219958e-314,4.9406565e-324,2530.5,2.1219958e-314
3.209000,8178.5,8161.5,8174,1974.25,4.9406565e-324,1.1654884e-311,1.1654884e-311,6.9533049e-310,2528.5625,1.1654884e-311
3.210000,8179,8161,8173,1975.5,6.3240403e-322,0,1.1654885e-311,6.9533049e-310,2526.625,1.1654885e-311
3.211000,8179,8161,8173,1976.75,2.0317034e-255,0,0,0,2524.6875,0
3.212000,8179,8161,8173,1978,1.1654884e-311,0,1.1654884e-311,0,2522.75,0
3.213000,8178.5,8161.5,8174,1979.25,-4.2950371e-270,-4.2820974e-270,-1.465614e-231,-1.466872e-231,2520.8125,-1.4744203e-231
3.214000,8178,8162,8175,1980.5,2.1219958e-314,2.1219958e-314,4.9406565e-324,4.9406565e-324,2518.875,4.9406565e-324
